연번,수송일자,호선,역번호,역명,승하차구분,승객유형,인원수
9879,2023-09-15,9,4128,삼성중앙역,하차,무임권,1116
9880,2023-09-15,9,4128,삼성중앙역,하차,정기권,162
9881,2023-09-16,9,4128,삼성중앙역,승차,일반,3142
9882,2023-09-16,9,4128,삼성중앙역,승차,어린이,83
9883,2023-09-16,9,4128,삼성중앙역,승차,청소년,96
9884,2023-09-16,9,4128,삼성중앙역,승차,무임권,598
9885,2023-09-16,9,4128,삼성중앙역,승차,정기권,51
9886,2023-09-16,9,4128,삼성중앙역,하차,일반,3104
9887,2023-09-16,9,4128,삼성중앙역,하차,어린이,78
9888,2023-09-16,9,4128,삼성중앙역,하차,청소년,104
9889,2023-09-16,9,4128,삼성중앙역,하차,무임권,581
9890,2023-09-16,9,4128,삼성중앙역,하차,정기권,44
9891,2023-09-17,9,4128,삼성중앙역,승차,일반,1788
9892,2023-09-17,9,4128,삼성중앙역,승차,어린이,49
9893,2023-09-17,9,4128,삼성중앙역,승차,청소년,69
9894,2023-09-17,9,4128,삼성중앙역,승차,무임권,422
9895,2023-09-17,9,4128,삼성중앙역,승차,정기권,24
9896,2023-09-17,9,4128,삼성중앙역,하차,일반,1819
9897,2023-09-17,9,4128,삼성중앙역,하차,어린이,48
9898,2023-09-17,9,4128,삼성중앙역,하차,청소년,63
9899,2023-09-17,9,4128,삼성중앙역,하차,무임권,439
9900,2023-09-17,9,4128,삼성중앙역,하차,정기권,22
9901,2023-09-18,9,4128,삼성중앙역,승차,일반,7517
9902,2023-09-18,9,4128,삼성중앙역,승차,어린이,55
9903,2023-09-18,9,4128,삼성중앙역,승차,청소년,135
9904,2023-09-18,9,4128,삼성중앙역,승차,무임권,1115
9905,2023-09-18,9,4128,삼성중앙역,승차,정기권,146
9906,2023-09-18,9,4128,삼성중앙역,하차,일반,7871
9907,2023-09-18,9,4128,삼성중앙역,하차,어린이,52
9908,2023-09-18,9,4128,삼성중앙역,하차,청소년,125
9909,2023-09-18,9,4128,삼성중앙역,하차,무임권,1104
9910,2023-09-18,9,4128,삼성중앙역,하차,정기권,160
9911,2023-09-19,9,4128,삼성중앙역,승차,일반,7752
9912,2023-09-19,9,4128,삼성중앙역,승차,어린이,62
9913,2023-09-19,9,4128,삼성중앙역,승차,청소년,129
9914,2023-09-19,9,4128,삼성중앙역,승차,무임권,1183
9915,2023-09-19,9,4128,삼성중앙역,승차,정기권,157
9916,2023-09-19,9,4128,삼성중앙역,하차,일반,8270
9917,2023-09-19,9,4128,삼성중앙역,하차,어린이,52
9918,2023-09-19,9,4128,삼성중앙역,하차,청소년,113
9919,2023-09-19,9,4128,삼성중앙역,하차,무임권,1159
9920,2023-09-19,9,4128,삼성중앙역,하차,정기권,161
9921,2023-09-20,9,4128,삼성중앙역,승차,일반,7850
9922,2023-09-20,9,4128,삼성중앙역,승차,어린이,68
9923,2023-09-20,9,4128,삼성중앙역,승차,청소년,149
9924,2023-09-20,9,4128,삼성중앙역,승차,무임권,1086
9925,2023-09-20,9,4128,삼성중앙역,승차,정기권,156
9926,2023-09-20,9,4128,삼성중앙역,하차,일반,8318
9927,2023-09-20,9,4128,삼성중앙역,하차,어린이,50
9928,2023-09-20,9,4128,삼성중앙역,하차,청소년,103
9929,2023-09-20,9,4128,삼성중앙역,하차,무임권,1062
9930,2023-09-20,9,4128,삼성중앙역,하차,정기권,142
9931,2023-09-21,9,4128,삼성중앙역,승차,일반,7637
9932,2023-09-21,9,4128,삼성중앙역,승차,어린이,65
9933,2023-09-21,9,4128,삼성중앙역,승차,청소년,112
9934,2023-09-21,9,4128,삼성중앙역,승차,무임권,1194
9935,2023-09-21,9,4128,삼성중앙역,승차,정기권,123
9936,2023-09-21,9,4128,삼성중앙역,하차,일반,8173
9937,2023-09-21,9,4128,삼성중앙역,하차,어린이,57
9938,2023-09-21,9,4128,삼성중앙역,하차,청소년,108
9939,2023-09-21,9,4128,삼성중앙역,하차,무임권,1177
9940,2023-09-21,9,4128,삼성중앙역,하차,정기권,142
9941,2023-09-22,9,4128,삼성중앙역,승차,일반,7616
9942,2023-09-22,9,4128,삼성중앙역,승차,어린이,75
9943,2023-09-22,9,4128,삼성중앙역,승차,청소년,144
9944,2023-09-22,9,4128,삼성중앙역,승차,무임권,1192
9945,2023-09-22,9,4128,삼성중앙역,승차,정기권,131
9946,2023-09-22,9,4128,삼성중앙역,하차,일반,8102
9947,2023-09-22,9,4128,삼성중앙역,하차,어린이,51
9948,2023-09-22,9,4128,삼성중앙역,하차,청소년,118
9949,2023-09-22,9,4128,삼성중앙역,하차,무임권,1177
9950,2023-09-22,9,4128,삼성중앙역,하차,정기권,147
9951,2023-09-23,9,4128,삼성중앙역,승차,일반,3218
9952,2023-09-23,9,4128,삼성중앙역,승차,어린이,79
9953,2023-09-23,9,4128,삼성중앙역,승차,청소년,120
9954,2023-09-23,9,4128,삼성중앙역,승차,무임권,689
9955,2023-09-23,9,4128,삼성중앙역,승차,정기권,42
9956,2023-09-23,9,4128,삼성중앙역,하차,일반,3341
9957,2023-09-23,9,4128,삼성중앙역,하차,어린이,83
9958,2023-09-23,9,4128,삼성중앙역,하차,청소년,116
9959,2023-09-23,9,4128,삼성중앙역,하차,무임권,658
9960,2023-09-23,9,4128,삼성중앙역,하차,정기권,44
9961,2023-09-24,9,4128,삼성중앙역,승차,일반,1871
9962,2023-09-24,9,4128,삼성중앙역,승차,어린이,60
9963,2023-09-24,9,4128,삼성중앙역,승차,청소년,70
9964,2023-09-24,9,4128,삼성중앙역,승차,무임권,465
9965,2023-09-24,9,4128,삼성중앙역,승차,정기권,34
9966,2023-09-24,9,4128,삼성중앙역,하차,일반,1880
9967,2023-09-24,9,4128,삼성중앙역,하차,어린이,50
9968,2023-09-24,9,4128,삼성중앙역,하차,청소년,63
9969,2023-09-24,9,4128,삼성중앙역,하차,무임권,502
9970,2023-09-24,9,4128,삼성중앙역,하차,정기권,43
9971,2023-09-25,9,4128,삼성중앙역,승차,일반,7613
9972,2023-09-25,9,4128,삼성중앙역,승차,어린이,69
9973,2023-09-25,9,4128,삼성중앙역,승차,청소년,131
9974,2023-09-25,9,4128,삼성중앙역,승차,무임권,1127
9975,2023-09-25,9,4128,삼성중앙역,승차,정기권,128
9976,2023-09-25,9,4128,삼성중앙역,하차,일반,7994
9977,2023-09-25,9,4128,삼성중앙역,하차,어린이,51
9978,2023-09-25,9,4128,삼성중앙역,하차,청소년,112
9979,2023-09-25,9,4128,삼성중앙역,하차,무임권,1126
9980,2023-09-25,9,4128,삼성중앙역,하차,정기권,144
9981,2023-09-26,9,4128,삼성중앙역,승차,일반,7922
9982,2023-09-26,9,4128,삼성중앙역,승차,어린이,75
9983,2023-09-26,9,4128,삼성중앙역,승차,청소년,142
9984,2023-09-26,9,4128,삼성중앙역,승차,무임권,1227
9985,2023-09-26,9,4128,삼성중앙역,승차,정기권,130
9986,2023-09-26,9,4128,삼성중앙역,하차,일반,8360
9987,2023-09-26,9,4128,삼성중앙역,하차,어린이,69
9988,2023-09-26,9,4128,삼성중앙역,하차,청소년,112
9989,2023-09-26,9,4128,삼성중앙역,하차,무임권,1170
9990,2023-09-26,9,4128,삼성중앙역,하차,정기권,148
9991,2023-09-27,9,4128,삼성중앙역,승차,일반,6920
9992,2023-09-27,9,4128,삼성중앙역,승차,어린이,96
9993,2023-09-27,9,4128,삼성중앙역,승차,청소년,157
9994,2023-09-27,9,4128,삼성중앙역,승차,무임권,1006
9995,2023-09-27,9,4128,삼성중앙역,승차,정기권,117
9996,2023-09-27,9,4128,삼성중앙역,하차,일반,7133
9997,2023-09-27,9,4128,삼성중앙역,하차,어린이,61
9998,2023-09-27,9,4128,삼성중앙역,하차,청소년,130
9999,2023-09-27,9,4128,삼성중앙역,하차,무임권,987
10000,2023-09-27,9,4128,삼성중앙역,하차,정기권,130
10001,2023-09-28,9,4128,삼성중앙역,승차,일반,1470
10002,2023-09-28,9,4128,삼성중앙역,승차,어린이,56
10003,2023-09-28,9,4128,삼성중앙역,승차,청소년,63
10004,2023-09-28,9,4128,삼성중앙역,승차,무임권,340
10005,2023-09-28,9,4128,삼성중앙역,승차,정기권,19
10006,2023-09-28,9,4128,삼성중앙역,하차,일반,1235
10007,2023-09-28,9,4128,삼성중앙역,하차,어린이,45
10008,2023-09-28,9,4128,삼성중앙역,하차,청소년,56
10009,2023-09-28,9,4128,삼성중앙역,하차,무임권,331
10010,2023-09-28,9,4128,삼성중앙역,하차,정기권,22
10011,2023-09-29,9,4128,삼성중앙역,승차,일반,1117
10012,2023-09-29,9,4128,삼성중앙역,승차,어린이,40
10013,2023-09-29,9,4128,삼성중앙역,승차,청소년,46
10014,2023-09-29,9,4128,삼성중앙역,승차,무임권,218
10015,2023-09-29,9,4128,삼성중앙역,승차,정기권,16
10016,2023-09-29,9,4128,삼성중앙역,하차,일반,1009
10017,2023-09-29,9,4128,삼성중앙역,하차,어린이,35
10018,2023-09-29,9,4128,삼성중앙역,하차,청소년,35
10019,2023-09-29,9,4128,삼성중앙역,하차,무임권,226
10020,2023-09-29,9,4128,삼성중앙역,하차,정기권,17
10021,2023-09-30,9,4128,삼성중앙역,승차,일반,1254
10022,2023-09-30,9,4128,삼성중앙역,승차,어린이,35
10023,2023-09-30,9,4128,삼성중앙역,승차,청소년,50
10024,2023-09-30,9,4128,삼성중앙역,승차,무임권,270
10025,2023-09-30,9,4128,삼성중앙역,승차,정기권,18
10026,2023-09-30,9,4128,삼성중앙역,하차,일반,1215
10027,2023-09-30,9,4128,삼성중앙역,하차,어린이,38
10028,2023-09-30,9,4128,삼성중앙역,하차,청소년,51
10029,2023-09-30,9,4128,삼성중앙역,하차,무임권,275
10030,2023-09-30,9,4128,삼성중앙역,하차,정기권,19
10031,2023-10-01,9,4128,삼성중앙역,승차,일반,1431
10032,2023-10-01,9,4128,삼성중앙역,승차,어린이,64
10033,2023-10-01,9,4128,삼성중앙역,승차,청소년,64
10034,2023-10-01,9,4128,삼성중앙역,승차,무임권,359
10035,2023-10-01,9,4128,삼성중앙역,승차,정기권,18
10036,2023-10-01,9,4128,삼성중앙역,하차,일반,1507
10037,2023-10-01,9,4128,삼성중앙역,하차,어린이,68
10038,2023-10-01,9,4128,삼성중앙역,하차,청소년,63
10039,2023-10-01,9,4128,삼성중앙역,하차,무임권,371
10040,2023-10-01,9,4128,삼성중앙역,하차,정기권,27
10041,2023-10-02,9,4128,삼성중앙역,승차,일반,1856
10042,2023-10-02,9,4128,삼성중앙역,승차,어린이,53
10043,2023-10-02,9,4128,삼성중앙역,승차,청소년,60
10044,2023-10-02,9,4128,삼성중앙역,승차,무임권,461
10045,2023-10-02,9,4128,삼성중앙역,승차,정기권,34
10046,2023-10-02,9,4128,삼성중앙역,하차,일반,1897
10047,2023-10-02,9,4128,삼성중앙역,하차,어린이,51
10048,2023-10-02,9,4128,삼성중앙역,하차,청소년,55
10049,2023-10-02,9,4128,삼성중앙역,하차,무임권,497
10050,2023-10-02,9,4128,삼성중앙역,하차,정기권,30
10051,2023-10-03,9,4128,삼성중앙역,승차,일반,1756
10052,2023-10-03,9,4128,삼성중앙역,승차,어린이,47
10053,2023-10-03,9,4128,삼성중앙역,승차,청소년,64
10054,2023-10-03,9,4128,삼성중앙역,승차,무임권,469
10055,2023-10-03,9,4128,삼성중앙역,승차,정기권,37
10056,2023-10-03,9,4128,삼성중앙역,하차,일반,1764
10057,2023-10-03,9,4128,삼성중앙역,하차,어린이,43
10058,2023-10-03,9,4128,삼성중앙역,하차,청소년,67
10059,2023-10-03,9,4128,삼성중앙역,하차,무임권,462
10060,2023-10-03,9,4128,삼성중앙역,하차,정기권,34
10061,2023-10-04,9,4128,삼성중앙역,승차,일반,7515
10062,2023-10-04,9,4128,삼성중앙역,승차,어린이,56
10063,2023-10-04,9,4128,삼성중앙역,승차,청소년,152
10064,2023-10-04,9,4128,삼성중앙역,승차,무임권,1086
10065,2023-10-04,9,4128,삼성중앙역,승차,정기권,148
10066,2023-10-04,9,4128,삼성중앙역,하차,일반,7807
10067,2023-10-04,9,4128,삼성중앙역,하차,어린이,56
10068,2023-10-04,9,4128,삼성중앙역,하차,청소년,132
10069,2023-10-04,9,4128,삼성중앙역,하차,무임권,1090
10070,2023-10-04,9,4128,삼성중앙역,하차,정기권,144
10071,2023-10-05,9,4128,삼성중앙역,승차,일반,7446
10072,2023-10-05,9,4128,삼성중앙역,승차,어린이,63
10073,2023-10-05,9,4128,삼성중앙역,승차,청소년,139
10074,2023-10-05,9,4128,삼성중앙역,승차,무임권,1130
10075,2023-10-05,9,4128,삼성중앙역,승차,정기권,156
10076,2023-10-05,9,4128,삼성중앙역,하차,일반,7959
10077,2023-10-05,9,4128,삼성중앙역,하차,어린이,58
10078,2023-10-05,9,4128,삼성중앙역,하차,청소년,114
10079,2023-10-05,9,4128,삼성중앙역,하차,무임권,1111
10080,2023-10-05,9,4128,삼성중앙역,하차,정기권,165
10081,2023-10-06,9,4128,삼성중앙역,승차,일반,7345
10082,2023-10-06,9,4128,삼성중앙역,승차,어린이,101
10083,2023-10-06,9,4128,삼성중앙역,승차,청소년,152
10084,2023-10-06,9,4128,삼성중앙역,승차,무임권,1127
10085,2023-10-06,9,4128,삼성중앙역,승차,정기권,163
10086,2023-10-06,9,4128,삼성중앙역,하차,일반,7844
10087,2023-10-06,9,4128,삼성중앙역,하차,어린이,84
10088,2023-10-06,9,4128,삼성중앙역,하차,청소년,128
10089,2023-10-06,9,4128,삼성중앙역,하차,무임권,1103
10090,2023-10-06,9,4128,삼성중앙역,하차,정기권,172
10091,2023-10-07,9,4128,삼성중앙역,승차,일반,3440
10092,2023-10-07,9,4128,삼성중앙역,승차,어린이,100
10093,2023-10-07,9,4128,삼성중앙역,승차,청소년,91
10094,2023-10-07,9,4128,삼성중앙역,승차,무임권,606
10095,2023-10-07,9,4128,삼성중앙역,승차,정기권,52
10096,2023-10-07,9,4128,삼성중앙역,하차,일반,3254
10097,2023-10-07,9,4128,삼성중앙역,하차,어린이,89
10098,2023-10-07,9,4128,삼성중앙역,하차,청소년,91
10099,2023-10-07,9,4128,삼성중앙역,하차,무임권,632
10100,2023-10-07,9,4128,삼성중앙역,하차,정기권,44
10101,2023-10-08,9,4128,삼성중앙역,승차,일반,1955
10102,2023-10-08,9,4128,삼성중앙역,승차,어린이,67
10103,2023-10-08,9,4128,삼성중앙역,승차,청소년,72
10104,2023-10-08,9,4128,삼성중앙역,승차,무임권,417
10105,2023-10-08,9,4128,삼성중앙역,승차,정기권,30
10106,2023-10-08,9,4128,삼성중앙역,하차,일반,1889
10107,2023-10-08,9,4128,삼성중앙역,하차,어린이,72
10108,2023-10-08,9,4128,삼성중앙역,하차,청소년,77
10109,2023-10-08,9,4128,삼성중앙역,하차,무임권,414
10110,2023-10-08,9,4128,삼성중앙역,하차,정기권,29
10111,2023-10-09,9,4128,삼성중앙역,승차,일반,2028
10112,2023-10-09,9,4128,삼성중앙역,승차,어린이,48
10113,2023-10-09,9,4128,삼성중앙역,승차,청소년,53
10114,2023-10-09,9,4128,삼성중앙역,승차,무임권,469
10115,2023-10-09,9,4128,삼성중앙역,승차,정기권,50
10116,2023-10-09,9,4128,삼성중앙역,하차,일반,2027
10117,2023-10-09,9,4128,삼성중앙역,하차,어린이,45
10118,2023-10-09,9,4128,삼성중앙역,하차,청소년,47
10119,2023-10-09,9,4128,삼성중앙역,하차,무임권,470
10120,2023-10-09,9,4128,삼성중앙역,하차,정기권,43
10121,2023-10-10,9,4128,삼성중앙역,승차,일반,7484
10122,2023-10-10,9,4128,삼성중앙역,승차,어린이,59
10123,2023-10-10,9,4128,삼성중앙역,승차,청소년,136
10124,2023-10-10,9,4128,삼성중앙역,승차,무임권,1152
10125,2023-10-10,9,4128,삼성중앙역,승차,정기권,170
10126,2023-10-10,9,4128,삼성중앙역,하차,일반,8027
10127,2023-10-10,9,4128,삼성중앙역,하차,어린이,54
10128,2023-10-10,9,4128,삼성중앙역,하차,청소년,97
10129,2023-10-10,9,4128,삼성중앙역,하차,무임권,1122
10130,2023-10-10,9,4128,삼성중앙역,하차,정기권,180
10131,2023-10-11,9,4128,삼성중앙역,승차,일반,7353
10132,2023-10-11,9,4128,삼성중앙역,승차,어린이,64
10133,2023-10-11,9,4128,삼성중앙역,승차,청소년,175
10134,2023-10-11,9,4128,삼성중앙역,승차,무임권,1112
10135,2023-10-11,9,4128,삼성중앙역,승차,정기권,185
10136,2023-10-11,9,4128,삼성중앙역,하차,일반,7875
10137,2023-10-11,9,4128,삼성중앙역,하차,어린이,62
10138,2023-10-11,9,4128,삼성중앙역,하차,청소년,125
10139,2023-10-11,9,4128,삼성중앙역,하차,무임권,1075
10140,2023-10-11,9,4128,삼성중앙역,하차,정기권,188
10141,2023-10-12,9,4128,삼성중앙역,승차,일반,7420
10142,2023-10-12,9,4128,삼성중앙역,승차,어린이,69
10143,2023-10-12,9,4128,삼성중앙역,승차,청소년,152
10144,2023-10-12,9,4128,삼성중앙역,승차,무임권,1133
10145,2023-10-12,9,4128,삼성중앙역,승차,정기권,181
10146,2023-10-12,9,4128,삼성중앙역,하차,일반,7902
10147,2023-10-12,9,4128,삼성중앙역,하차,어린이,66
10148,2023-10-12,9,4128,삼성중앙역,하차,청소년,108
10149,2023-10-12,9,4128,삼성중앙역,하차,무임권,1131
10150,2023-10-12,9,4128,삼성중앙역,하차,정기권,190
10151,2023-10-13,9,4128,삼성중앙역,승차,일반,7623
10152,2023-10-13,9,4128,삼성중앙역,승차,어린이,76
10153,2023-10-13,9,4128,삼성중앙역,승차,청소년,163
10154,2023-10-13,9,4128,삼성중앙역,승차,무임권,1168
10155,2023-10-13,9,4128,삼성중앙역,승차,정기권,181
10156,2023-10-13,9,4128,삼성중앙역,하차,일반,7923
10157,2023-10-13,9,4128,삼성중앙역,하차,어린이,63
10158,2023-10-13,9,4128,삼성중앙역,하차,청소년,122
10159,2023-10-13,9,4128,삼성중앙역,하차,무임권,1112
10160,2023-10-13,9,4128,삼성중앙역,하차,정기권,185
10161,2023-10-14,9,4128,삼성중앙역,승차,일반,3151
10162,2023-10-14,9,4128,삼성중앙역,승차,어린이,82
10163,2023-10-14,9,4128,삼성중앙역,승차,청소년,114
10164,2023-10-14,9,4128,삼성중앙역,승차,무임권,625
10165,2023-10-14,9,4128,삼성중앙역,승차,정기권,53
10166,2023-10-14,9,4128,삼성중앙역,하차,일반,3183
10167,2023-10-14,9,4128,삼성중앙역,하차,어린이,90
10168,2023-10-14,9,4128,삼성중앙역,하차,청소년,103
10169,2023-10-14,9,4128,삼성중앙역,하차,무임권,618
10170,2023-10-14,9,4128,삼성중앙역,하차,정기권,59
10171,2023-10-15,9,4128,삼성중앙역,승차,일반,2124
10172,2023-10-15,9,4128,삼성중앙역,승차,어린이,53
10173,2023-10-15,9,4128,삼성중앙역,승차,청소년,69
10174,2023-10-15,9,4128,삼성중앙역,승차,무임권,444
10175,2023-10-15,9,4128,삼성중앙역,승차,정기권,30
10176,2023-10-15,9,4128,삼성중앙역,하차,일반,2009
10177,2023-10-15,9,4128,삼성중앙역,하차,어린이,51
10178,2023-10-15,9,4128,삼성중앙역,하차,청소년,66
10179,2023-10-15,9,4128,삼성중앙역,하차,무임권,488
10180,2023-10-15,9,4128,삼성중앙역,하차,정기권,32
10181,2023-10-16,9,4128,삼성중앙역,승차,일반,7291
10182,2023-10-16,9,4128,삼성중앙역,승차,어린이,73
10183,2023-10-16,9,4128,삼성중앙역,승차,청소년,154
10184,2023-10-16,9,4128,삼성중앙역,승차,무임권,1120
10185,2023-10-16,9,4128,삼성중앙역,승차,정기권,172
10186,2023-10-16,9,4128,삼성중앙역,하차,일반,7799
